2.0402	4.66691	0.04019	3.95196	5.73163
2.09254	4.45277	0.09242	4.05434	5.01121
2.05172	3.79987	0.05167	4.05434	-1
2.14763	4.43242	0.14712	4.16212	4.88797
2.10682	4.18062	0.10647	4.16212	-1
2.20568	4.46896	0.2043	4.27567	4.96684
2.16486	4.33474	0.16379	4.27567	-1
2.26686	4.53233	0.26396	4.39536	4.9792
2.22605	4.44331	0.22363	4.39536	-1
2.11638	3.22156	0.11529	4.39536	-1
2.33137	4.61425	0.32611	4.52155	4.95616
2.29055	4.53692	0.28599	4.52155	5.66129
2.18088	3.78597	0.17825	4.52155	-1
2.39939	4.71038	0.39074	4.65462	4.95466
2.35858	4.64825	0.35087	4.65462	3.90904
2.24891	4.12718	0.24381	4.65462	-1
2.47111	4.81125	0.45786	4.79492	4.98942
2.4303	4.76549	0.41826	4.79492	4.22415
2.32063	4.37173	0.31196	4.79492	-1
2.19886	3.34759	0.19392	4.79492	-1
2.54672	4.91976	0.52747	4.94283	5.05374
2.50591	4.87524	0.48816	4.94283	4.53795
2.39624	4.57542	0.38269	4.94283	-1
2.27447	3.83281	0.26562	4.94283	-1
2.62641	5.02745	0.59957	5.0987	5.14563
2.58559	4.99871	0.56057	5.0987	4.77007
2.47592	4.74056	0.45598	5.0987	-1
2.35415	4.18193	0.33996	5.0987	-1
2.21878	3.08717	0.21076	5.0987	-1
2.71035	5.15941	0.67416	5.26292	5.25129
2.66954	5.11058	0.63548	5.26292	4.97773
2.55987	4.91625	0.53182	5.26292	5.97846
2.4381	4.46857	0.41689	5.26292	-1
2.30273	3.64952	0.28898	5.26292	-1
2.79875	5.27785	0.75125	5.43584	5.36203
2.75793	5.24398	0.71291	5.43584	5.131
2.64826	5.04933	0.61019	5.43584	3.30995
2.52649	4.68148	0.4964	5.43584	-1
2.39112	4.06657	0.36984	5.43584	-1
2.89178	5.37852	0.83083	5.61784	5.48059
2.85097	5.3575	0.79283	5.61784	5.30046
2.7413	5.20257	0.6911	5.61784	3.85514
2.61953	4.92541	0.57846	5.61784	-1
2.48416	4.40824	0.45328	5.61784	-1
2.33369	3.57641	0.31375	5.61784	-1
3.09251	5.6019	0.99749	6.01051	5.72797
3.0517	5.60514	0.96019	6.01051	5.61872
2.94203	5.4684	0.86044	6.01051	4.80678
2.82026	5.28272	0.75015	6.01051	3.66244
2.68489	4.92779	0.62776	6.01051	-1
2.53442	4.42314	0.49155	6.01051	-1
2.36735	3.59395	0.33969	6.01051	-1
3.31404	5.83915	1.17415	6.44387	5.98136
3.27323	5.80666	1.13755	6.44387	5.90747
3.16356	5.7408	1.03975	6.44387	5.38954
3.04179	5.60114	0.93178	6.44387	4.37508
2.90642	5.36016	0.81214	6.44387	4.19996
2.75595	5.00992	0.67921	6.44387	-1
2.58888	4.48768	0.5313	6.44387	-1
2.40371	3.67678	0.3665	6.44387	-1
3.55787	6.03942	1.36082	6.92086	6.23598
3.51706	6.02411	1.32489	6.92086	6.1866
3.40739	5.96162	1.22897	6.92086	5.86107
3.28562	5.85236	1.12321	6.92086	5.18953
3.15025	5.69696	1.00617	6.92086	4.26793
2.99978	5.46008	0.87636	6.92086	3.94538
2.83271	5.09237	0.73219	6.92086	-1
2.64754	4.59159	0.57195	6.92086	-1
2.44277	3.76612	0.39374	6.92086	-1
3.8255	6.1976	1.55752	7.4444	6.47306
3.78469	6.20711	1.52221	7.4444	6.38525
3.67502	6.1622	1.42804	7.4444	6.22222
3.55325	6.10367	1.32431	7.4444	5.79713
3.41788	5.98996	1.20967	7.4444	5.13042
3.26741	5.81998	1.0827	7.4444	4.24291
3.10034	5.5709	0.94193	7.4444	3.3102
2.91517	5.22789	0.78585	7.4444	-1
2.7104	4.71666	0.61277	7.4444	-1
2.48453	3.92072	0.42082	7.4444	-1
4.11843	6.37024	1.76424	8.01744	6.675
4.07762	6.37226	1.72951	8.01744	6.65955
3.96795	6.35523	1.63691	8.01744	6.48474
3.84618	6.30647	1.535	8.01744	6.19876
3.71081	6.22388	1.42249	8.01744	5.77192
3.56034	6.10243	1.29802	8.01744	5.09363
3.39327	5.93256	1.16025	8.01744	4.26006
3.2081	5.69522	1.00777	8.01744	-1
3.00333	5.35354	0.83914	8.01744	-1
2.77746	4.84231	0.65279	8.01744	-1
2.52899	4.02277	0.44698	8.01744	-1
4.43816	6.51573	1.98099	8.6429	6.90335
4.39735	6.51798	1.94677	8.6429	6.88997
4.28768	6.50635	1.85555	8.6429	6.76758
4.16591	6.47013	1.75523	8.6429	6.56102
4.03054	6.40815	1.64455	8.6429	6.22976
3.88007	6.31743	1.52222	8.6429	5.75331
3.713	6.19661	1.38696	8.6429	5.06929
3.52783	6.03581	1.2375	8.6429	4.19123
3.32306	5.81992	1.07255	8.6429	-1
3.09719	5.4681	0.89078	8.6429	-1
2.84872	4.94608	0.69084	8.6429	-1
2.57615	4.08328	0.47121	8.6429	-1
4.78619	6.63493	2.20778	9.32372	7.0925
4.74538	6.63738	2.17399	9.32372	7.0763
4.63571	6.62971	2.08396	9.32372	6.98367
4.51394	6.60238	1.98497	9.32372	6.84426
4.37857	6.5545	1.8758	9.32372	6.57629
4.2281	6.50575	1.75522	9.32372	6.26126
4.06103	6.43407	1.62201	9.32372	5.7784
3.87586	6.32411	1.47497	9.32372	5.12363
3.67109	6.16315	1.31291	9.32372	4.06199
3.44522	5.92912	1.13471	9.32372	-1
3.19675	5.5712	0.93924	9.32372	-1
2.92418	5.03484	0.72543	9.32372	-1
2.62601	4.14303	0.49226	9.32372	-1
5.16402	6.73148	2.4446	10.06284	7.22162
5.12321	6.73408	2.41118	10.06284	7.20203
5.01354	6.72934	2.32212	10.06284	7.1626
4.89177	6.70848	2.22421	10.06284	7.05636
4.7564	6.68476	2.11626	10.06284	6.88057
4.60593	6.66092	1.99705	10.06284	6.61751
4.43886	6.61321	1.86541	10.06284	6.27547
4.25369	6.53597	1.72021	10.06284	5.77898
4.04892	6.42063	1.56032	10.06284	5.05676
3.82305	6.2539	1.38473	10.06284	3.84999
3.57458	6.01359	1.19246	10.06284	-1
3.30201	5.65731	0.98271	10.06284	-1
3.00384	5.08793	0.75486	10.06284	-1
2.67857	4.12204	0.50857	10.06284	-1
5.57315	6.80797	2.69145	10.86319	7.36159
5.53234	6.81067	2.65833	10.86319	7.36137
5.42267	6.8081	2.57004	10.86319	7.32336
5.3009	6.79208	2.47297	10.86319	7.23364
5.16553	6.79027	2.36593	10.86319	7.09133
5.01506	6.77863	2.24774	10.86319	6.8909
4.84799	6.74765	2.11725	10.86319	6.62205
4.66282	6.69274	1.97335	10.86319	6.25591
4.45805	6.60728	1.81498	10.86319	5.72401
4.23218	6.48179	1.64115	10.86319	4.91276
3.98371	6.30229	1.451	10.86319	3.52059
3.71114	6.05652	1.24382	10.86319	-1
3.41297	5.68651	1.01918	10.86319	-1
3.0877	5.07274	0.77708	10.86319	-1
2.73383	4.0411	0.51829	10.86319	-1
