2.1068	4.1806	0.1065	4.1621	-1
2.226	4.4433	0.2236	4.3954	26.8818
2.1164	3.2216	0.1153	4.3954	-1
2.3586	4.6482	0.3509	4.6546	3.909
2.2489	4.1272	0.2438	4.6546	-1
2.5059	4.8752	0.4882	4.9428	4.538
2.3962	4.5754	0.3827	4.9428	-1
2.2745	3.8328	0.2656	4.9428	-1
2.6695	5.1106	0.6355	5.2629	4.9777
2.5599	4.9162	0.5318	5.2629	5.9785
2.4381	4.4686	0.4169	5.2629	-1
2.3027	3.6495	0.289	5.2629	-1
2.851	5.3575	0.7928	5.6178	5.3005
2.7413	5.2026	0.6911	5.6178	3.8551
2.6195	4.9254	0.5785	5.6178	29.5117
2.4842	4.4082	0.4533	5.6178	-1
2.3337	3.5764	0.3138	5.6178	-1
3.0517	5.6051	0.9602	6.0105	5.6187
2.942	5.4684	0.8604	6.0105	4.8068
2.8203	5.2827	0.7502	6.0105	3.6624
2.6849	4.9278	0.6278	6.0105	-1
2.5344	4.4231	0.4916	6.0105	-1
2.3674	3.594	0.3397	6.0105	-1
3.2732	5.8067	1.1376	6.4439	5.9075
3.1636	5.7408	1.0398	6.4439	5.3895
3.0418	5.6011	0.9318	6.4439	4.3751
2.9064	5.3602	0.8121	6.4439	4.2
2.756	5.0099	0.6792	6.4439	-1
2.5889	4.4877	0.5313	6.4439	-1
2.4037	3.6768	0.3665	6.4439	-1
3.5171	6.0241	1.3249	6.9209	6.1866
3.4074	5.9616	1.229	6.9209	5.8611
3.2856	5.8524	1.1232	6.9209	5.1895
3.1502	5.697	1.0062	6.9209	4.2679
2.9998	5.4601	0.8764	6.9209	3.9454
2.8327	5.0924	0.7322	6.9209	-1
2.6475	4.5916	0.572	6.9209	-1
2.4428	3.7661	0.3937	6.9209	-1
3.7847	6.2071	1.5222	7.4444	6.3852
3.675	6.1622	1.428	7.4444	6.2222
3.5532	6.1037	1.3243	7.4444	5.7971
3.4179	5.99	1.2097	7.4444	5.1304
3.2674	5.82	1.0827	7.4444	4.2429
3.1003	5.5709	0.9419	7.4444	3.3102
2.9152	5.2279	0.7858	7.4444	-1
2.7104	4.7167	0.6128	7.4444	-1
2.4845	3.9207	0.4208	7.4444	-1
4.0776	6.3723	1.7295	8.0174	6.6596
3.968	6.3552	1.6369	8.0174	6.4847
3.8462	6.3065	1.535	8.0174	6.1988
3.7108	6.2239	1.4225	8.0174	5.7719
3.5603	6.1024	1.298	8.0174	5.0936
3.3933	5.9326	1.1602	8.0174	4.2601
3.2081	5.6952	1.0078	8.0174	2.7418
3.0033	5.3535	0.8391	8.0174	-1
2.7775	4.8423	0.6528	8.0174	-1
2.529	4.0228	0.447	8.0174	-1
4.3974	6.518	1.9468	8.6429	6.89
4.2877	6.5064	1.8556	8.6429	6.7676
4.1659	6.4701	1.7552	8.6429	6.561
4.0305	6.4082	1.6446	8.6429	6.2298
3.8801	6.3174	1.5222	8.6429	5.7533
3.713	6.1966	1.387	8.6429	5.0693
3.5278	6.0358	1.2375	8.6429	4.1912
3.3231	5.8199	1.0726	8.6429	2.2882
3.0972	5.4681	0.8908	8.6429	-1
2.8487	4.9461	0.6908	8.6429	-1
2.5762	4.0833	0.4712	8.6429	-1
4.7454	6.6374	2.174	9.3237	7.0763
4.6357	6.6297	2.084	9.3237	6.9837
4.5139	6.6024	1.985	9.3237	6.8443
4.3786	6.5545	1.8758	9.3237	6.5763
4.2281	6.5058	1.7552	9.3237	6.2613
4.061	6.4341	1.622	9.3237	5.7784
3.8759	6.3241	1.475	9.3237	5.1236
3.6711	6.1632	1.3129	9.3237	4.062
3.4452	5.9291	1.1347	9.3237	1.8524
3.1968	5.5712	0.9392	9.3237	-1
2.9242	5.0348	0.7254	9.3237	-1
2.626	4.143	0.4923	9.3237	-1
5.1232	6.7341	2.4112	10.0628	7.202
5.0135	6.7293	2.3221	10.0628	7.1626
4.8918	6.7085	2.2242	10.0628	7.0564
4.7564	6.6848	2.1163	10.0628	6.8806
4.6059	6.6609	1.997	10.0628	6.6175
4.4389	6.6132	1.8654	10.0628	6.2755
4.2537	6.536	1.7202	10.0628	5.779
4.0489	6.4206	1.5603	10.0628	5.0568
3.823	6.2539	1.3847	10.0628	3.85
3.5746	6.0136	1.1925	10.0628	1.3179
3.302	5.6573	0.9827	10.0628	-1
3.0038	5.0879	0.7549	10.0628	-1
2.6786	4.122	0.5086	10.0628	-1
5.5323	6.8107	2.6583	10.8632	7.3614
5.4227	6.8081	2.57	10.8632	7.3234
5.3009	6.7921	2.473	10.8632	7.2336
5.1655	6.7903	2.3659	10.8632	7.0913
5.0151	6.7786	2.2477	10.8632	6.8909
4.848	6.7476	2.1172	10.8632	6.622
4.6628	6.6927	1.9734	10.8632	6.2559
4.458	6.6073	1.815	10.8632	5.724
4.2322	6.4818	1.6412	10.8632	4.9128
3.9837	6.3023	1.451	10.8632	3.5206
3.7111	6.0565	1.2438	10.8632	0.5623
3.413	5.6865	1.0192	10.8632	-1
3.0877	5.0727	0.7771	10.8632	-1
2.7338	4.0411	0.5183	10.8632	-1
5.9743	6.8692	2.9154	11.7277	7.4716
5.8646	6.8682	2.8277	11.7277	7.4335
5.7428	6.8578	2.7313	11.7277	7.3544
5.6075	6.8683	2.6249	11.7277	7.2334
5.457	6.8654	2.5074	11.7277	7.0666
5.2899	6.8464	2.3777	11.7277	6.8625
5.1048	6.8075	2.2346	11.7277	6.5813
4.9	6.7432	2.0772	11.7277	6.1912
4.6741	6.6458	1.9044	11.7277	5.598
4.4256	6.5307	1.7154	11.7277	4.6668
4.1531	6.3611	1.5096	11.7277	3.0225
3.8549	6.0923	1.2866	11.7277	-1
3.5296	5.6694	1.0464	11.7277	-1
3.1758	4.9906	0.7898	11.7277	-1
2.7918	3.8769	0.5192	11.7277	-1
6.4505	6.9114	3.1825	12.6593	7.5437
6.3408	6.9116	3.0952	12.6593	7.5062
6.2191	6.9084	2.9992	12.6593	7.4349
6.0837	6.9227	2.8932	12.6593	7.3371
5.9332	6.926	2.7761	12.6593	7.229
5.7662	6.9159	2.6468	12.6593	7.0682
5.581	6.8889	2.5041	12.6593	6.8406
5.3762	6.8403	2.3472	12.6593	6.5091
5.1503	6.7637	2.1748	12.6593	6.0666
4.9019	6.6876	1.9864	12.6593	5.3848
4.6293	6.5661	1.781	12.6593	4.2856
4.3311	6.3695	1.5584	12.6593	2.2784
4.0059	6.0655	1.3185	12.6593	-1
3.652	5.5963	1.0619	12.6593	-1
3.268	4.8475	0.7905	12.6593	-1
2.8524	3.6265	0.5088	12.6593	-1
6.9625	6.9389	3.4596	13.661	7.5873
6.8529	6.9399	3.3725	13.661	7.5512
6.7311	6.94	3.2767	13.661	7.4867
6.5957	6.9568	3.1709	13.661	7.4287
6.4452	6.9645	3.0539	13.661	7.3396
6.2782	6.9608	2.9248	13.661	7.2064
6.093	6.943	2.7822	13.661	7.0183
5.8882	6.9066	2.6253	13.661	6.7572
5.6624	6.8461	2.453	13.661	6.3938
5.4139	6.7902	2.2644	13.661	5.8665
5.1413	6.7031	2.0588	13.661	5.0599
4.8432	6.5556	1.8357	13.661	3.7201
4.5179	6.3254	1.595	13.661	1.1568
4.164	5.9781	1.337	13.661	-1
3.78	5.4482	1.0631	13.661	-1
3.3645	4.6006	0.7765	13.661	-1
2.9158	3.2793	0.4842	13.661	-1
2.0994	4.1508	0.0991	3.952	-1
2.2068	4.7783	0.2056	4.1621	4.8037
2.0972	4.55	0.097	4.1621	0.6944
2.326	4.8137	0.3218	4.3954	5.1809
2.2164	4.3563	0.2142	4.3954	14.8937
2.0946	5.5133	0.0946	4.3954	5.4348
2.4586	4.8985	0.4478	4.6546	5.4093
2.3489	4.5894	0.3416	4.6546	8.8053
2.2271	3.8275	0.2236	4.6546	-1
2.0918	6.0068	0.0921	4.6546	0.0573
2.6059	5.0643	0.5836	4.9428	5.6139
2.4962	4.8288	0.4791	4.9428	5.6504
2.3745	4.3235	0.363	4.9428	-1
2.2391	3.4432	0.2338	4.9428	-1
2.0886	6.459	0.0894	4.9428	0
2.7695	5.2614	0.7293	5.2629	5.746
2.6599	5.0898	0.6266	5.2629	5.0682
2.5381	4.7386	0.5127	5.2629	23.718
2.4027	4.1285	0.386	5.2629	-1
2.2523	3.219	0.2446	5.2629	-1
2.0852	7.0027	0.0865	5.2629	-1
2.951	5.4665	0.885	5.6178	5.8751
2.8413	5.3438	0.7841	5.6178	5.2374
2.7195	5.091	0.6725	5.6178	7.6959
2.5842	4.6822	0.5485	5.6178	-1
2.4337	4.0219	0.4104	5.6178	-1
2.2666	3.1108	0.2561	5.6178	-1
2.0814	7.6729	0.0835	5.6178	-1
3.1517	5.6824	1.0506	6.0105	6.027
3.042	5.5849	0.9516	6.0105	5.5315
2.9203	5.4076	0.8423	6.0105	4.9728
2.7849	5.1169	0.7211	6.0105	12.1514
2.6344	4.6633	0.5862	6.0105	-1
2.4674	4.0042	0.4359	6.0105	-1
2.2822	3.0786	0.2681	6.0105	-1
3.3732	5.8831	1.2262	6.4439	6.1941
3.2636	5.7966	1.1292	6.4439	5.8267
3.1418	5.6851	1.0221	6.4439	5.1718
3.0064	5.4725	0.9035	6.4439	5.274
2.856	5.16	0.7718	6.4439	13.6655
2.6889	4.7069	0.6254	6.4439	-1
2.5037	4.0405	0.4623	6.4439	-1
2.2989	3.0748	0.2804	6.4439	-1
3.6171	6.0605	1.4119	6.9209	6.3855
3.5074	6.0139	1.3167	6.9209	6.1439
3.3856	5.9193	1.2118	6.9209	5.6559
3.2502	5.7682	1.0957	6.9209	5.0259
3.0998	5.5622	0.967	6.9209	5.2919
2.9327	5.226	0.8241	6.9209	11.41
2.7475	4.79	0.6654	6.9209	-1
2.5428	4.1182	0.4891	6.9209	-1
2.3169	3.0827	0.2928	6.9209	-1
3.8847	6.221	1.6077	7.4444	6.5899
3.775	6.2003	1.5142	7.4444	6.379
3.6532	6.1314	1.4112	7.4444	6.0648
3.5179	6.0297	1.2974	7.4444	5.528
3.3674	5.8813	1.1714	7.4444	4.9079
3.2003	5.6482	1.0318	7.4444	4.8106
3.0152	5.345	0.8771	7.4444	6.9356
2.8104	4.8793	0.7057	7.4444	-1
2.5845	4.2064	0.5157	7.4444	-1
2.3361	3.0862	0.305	7.4444	-1
4.1776	6.3788	1.8136	8.0174	6.7528
4.068	6.368	1.7216	8.0174	6.6221
3.9462	6.3271	1.6203	8.0174	6.4059
3.8108	6.2541	1.5086	8.0174	6.022
3.6603	6.1444	1.385	8.0174	5.466
3.4933	5.989	1.2482	8.0174	4.8567
3.3081	5.7663	1.097	8.0174	4.1601
3.1033	5.4596	0.9297	8.0174	2.5951
2.8775	4.9991	0.7451	8.0174	-1
2.629	4.2823	0.5414	8.0174	-1
2.3564	3.0621	0.3165	8.0174	-1
