3.04981	5.84872	5.55944
3.09075	5.92882	5.60578
3.13251	6.01051	5.64923
3.17511	6.09383	5.6923
3.21854	6.17881	5.73115
3.26284	6.26546	5.77649
3.308	6.3538	5.81286
3.35404	6.44387	5.85183
3.40098	6.53569	5.89144
3.44881	6.62927	5.92957
3.49757	6.72464	5.97471
3.54725	6.82183	6.01426
3.59787	6.92086	6.04015
3.64945	7.02175	6.08861
3.70198	7.12452	6.11457
3.7555	7.22921	6.15416
3.81	7.33583	6.19336
3.8655	7.4444	6.21484
3.92202	7.55496	6.23478
3.97955	7.66751	6.26813
4.03813	7.7821	6.30329
4.09775	7.89873	6.33709
4.15843	8.01744	6.36959
4.22019	8.13824	6.40085
4.28302	8.26117	6.43092
4.34696	8.38624	6.45983
4.412	8.51347	6.48762
4.47816	8.6429	6.51435
4.54546	8.77454	6.54003
4.61389	8.90842	6.56471
4.68349	9.04456	6.58842
4.75425	9.18299	6.61117
4.82619	9.32372	6.63301
4.89933	9.46679	6.65395
4.97366	9.61221	6.67402
5.04922	9.76001	6.69323
5.126	9.91021	6.71162
5.20402	10.06284	6.72919
5.2833	10.21792	6.74596
5.36383	10.37547	6.76196
5.44565	10.53552	6.7772
5.52875	10.69808	6.79169
5.61315	10.86319	6.80545
5.69887	11.03087	6.8185
5.7859	11.20113	6.83084
5.87428	11.37401	6.8425
5.964	11.54953	6.85349
6.05508	11.7277	6.86381
6.14754	11.90856	6.87349
6.24137	12.09213	6.88254
6.33661	12.27843	6.89097
6.43325	12.46748	6.89879
6.53131	12.65931	6.90602
6.63081	12.85395	6.91267
6.73174	13.0514	6.91875
6.83414	13.25171	6.92427
6.938	13.45489	6.92926
7.04334	13.66096	6.93371
2.302	4.34672	4.68765
2.32686	4.39536	4.70268
2.35226	4.44503	4.7223
2.37819	4.49577	4.74572
2.40469	4.5476	4.77219
2.43175	4.60054	4.79859
2.45939	4.65462	4.82578
2.48763	4.70985	4.86084
2.51646	4.76626	4.90024
2.54592	4.82388	4.93506
2.576	4.88273	4.97072
2.60672	4.94283	5.01023
2.6381	5.0042	5.05338
2.67013	5.06687	5.098
2.70285	5.13087	5.13471
2.73625	5.19621	5.18379
2.77035	5.26292	5.22492
2.80517	5.33103	5.26802
2.8407	5.40055	5.31268
2.87698	5.47151	5.35802
2.914	5.54393	5.40339
2.95178	5.61784	5.44809
2.99034	5.69326	5.49042
3.02967	5.77021	5.53561
3.06981	5.84872	5.57723
3.11075	5.92882	5.61918
3.15251	6.01051	5.66265
3.19511	6.09383	5.70615
3.23854	6.17881	5.74368
3.28284	6.26546	5.78902
3.328	6.3538	5.82901
3.37404	6.44387	5.86608
3.42098	6.53569	5.9044
3.46881	6.62927	5.94521
3.51757	6.72464	5.98596
3.56725	6.82183	6.01931
3.61787	6.92086	6.05403
3.66945	7.02175	6.09421
3.72198	7.12452	6.12538
3.7755	7.22921	6.15721
3.83	7.33583	6.19924
3.8855	7.4444	6.21972
3.94202	7.55496	6.24171
3.99955	7.66751	6.26964
4.05813	7.7821	6.30459
4.11775	7.89873	6.3382
4.17843	8.01744	6.37052
4.24019	8.13824	6.40162
4.30302	8.26117	6.43152
4.36696	8.38624	6.46028
4.432	8.51347	6.48794
4.49816	8.6429	6.51454
4.56546	8.77454	6.54011
4.63389	8.90842	6.56468
4.70349	9.04456	6.58828
4.77425	9.18299	6.61094
4.84619	9.32372	6.63269
4.91933	9.46679	6.65354
4.99366	9.61221	6.67353
5.06922	9.76001	6.69268
5.146	9.91021	6.71099
5.22402	10.06284	6.7285
5.3033	10.21792	6.74522
5.38383	10.37547	6.76117
5.46565	10.53552	6.77636
5.54875	10.69808	6.79081
5.63315	10.86319	6.80453
5.71887	11.03087	6.81754
5.8059	11.20113	6.82986
5.89428	11.37401	6.84149
5.984	11.54953	6.85245
6.07508	11.7277	6.86276
6.16754	11.90856	6.87242
6.26137	12.09213	6.88145
6.35661	12.27843	6.88987
6.45325	12.46748	6.89768
6.55131	12.65931	6.9049
6.65081	12.85395	6.91154
6.75174	13.0514	6.91761
6.85414	13.25171	6.92313
6.958	13.45489	6.92812
7.06334	13.66096	6.93257
2.322	4.34672	4.7536
2.34686	4.39536	4.76665
2.37226	4.44503	4.78375
2.39819	4.49577	4.80445
2.42469	4.5476	4.82816
2.45175	4.60054	4.85431
2.47939	4.65462	4.87956
2.50763	4.70985	4.91194
2.53646	4.76626	4.94478
2.56592	4.82388	4.97079
2.596	4.88273	5.01625
2.62672	4.94283	5.04943
2.6581	5.0042	5.08312
2.69013	5.06687	5.12222
2.72285	5.13087	5.16238
2.75625	5.19621	5.20766
2.79035	5.26292	5.25432
2.82517	5.33103	5.29958
2.8607	5.40055	5.33533
2.89698	5.47151	5.377
2.934	5.54393	5.42561
2.97178	5.61784	5.47033
3.01034	5.69326	5.50675
3.04967	5.77021	5.55574
3.08981	5.84872	5.59466
3.13075	5.92882	5.63809
3.17251	6.01051	5.68135
3.21511	6.09383	5.72092
3.25854	6.17881	5.76303
3.30284	6.26546	5.80303
3.348	6.3538	5.84054
3.39404	6.44387	5.87826
3.44098	6.53569	5.91711
3.48881	6.62927	5.95737
3.53757	6.72464	5.99627
3.58725	6.82183	6.0267
3.63787	6.92086	6.06482
3.68945	7.02175	6.10148
3.74198	7.12452	6.13391
3.7955	7.22921	6.16433
3.85	7.33583	6.20552
3.9055	7.4444	6.21996
3.96202	7.55496	6.24918
4.01955	7.66751	6.27546
4.07813	7.7821	6.3068
4.13775	7.89873	6.34016
4.19843	8.01744	6.37225
4.26019	8.13824	6.40312
4.32302	8.26117	6.43282
4.38696	8.38624	6.46139
4.452	8.51347	6.48887
4.51816	8.6429	6.5153
4.58546	8.77454	6.54071
4.65389	8.90842	6.56514
4.72349	9.04456	6.5886
4.79425	9.18299	6.61114
4.86619	9.32372	6.63277
4.93933	9.46679	6.65352
5.01366	9.61221	6.67341
5.08922	9.76001	6.69246
5.166	9.91021	6.71069
5.24402	10.06284	6.72812
5.3233	10.21792	6.74477
5.40383	10.37547	6.76065
5.48565	10.53552	6.77578
5.56875	10.69808	6.79017
5.65315	10.86319	6.80384
5.73887	11.03087	6.8168
5.8259	11.20113	6.82908
5.91428	11.37401	6.84067
6.004	11.54953	6.8516
6.09508	11.7277	6.86187
6.18754	11.90856	6.87151
6.28137	12.09213	6.88051
6.37661	12.27843	6.88891
6.47325	12.46748	6.8967
6.57131	12.65931	6.90391
6.67081	12.85395	6.91053
6.77174	13.0514	6.9166
6.87414	13.25171	6.92211
6.978	13.45489	6.92709
7.08334	13.66096	6.93154
2.342	4.34672	4.81344
2.36686	4.39536	4.82678
2.39226	4.44503	4.84306
2.41819	4.49577	4.86223
2.44469	4.5476	4.88402
2.47175	4.60054	4.90801
2.49939	4.65462	4.93376
2.52763	4.70985	4.96206
2.55646	4.76626	4.99113
2.58592	4.82388	5.02335
2.616	4.88273	5.05283
2.64672	4.94283	5.09442
2.6781	5.0042	5.12302
2.71013	5.06687	5.16248
2.74285	5.13087	5.20593
2.77625	5.19621	5.24703
2.81035	5.26292	5.28729
2.84517	5.33103	5.32673
2.8807	5.40055	5.36432
2.91698	5.47151	5.39837
2.954	5.54393	5.4456
2.99178	5.61784	5.48799
3.03034	5.69326	5.5352
3.06967	5.77021	5.57387
3.10981	5.84872	5.61843
3.15075	5.92882	5.65452
3.19251	6.01051	5.6959
3.23511	6.09383	5.73926
3.27854	6.17881	5.77776
3.32284	6.26546	5.8148
3.368	6.3538	5.8573
3.41404	6.44387	5.89361
3.46098	6.53569	5.92976
3.50881	6.62927	5.96273
3.55757	6.72464	6.00686
3.60725	6.82183	6.04068
3.65787	6.92086	6.07162
3.70945	7.02175	6.11247
3.76198	7.12452	6.13876
3.8155	7.22921	6.17684
3.87	7.33583	6.20984
3.9255	7.4444	6.23082
3.98202	7.55496	6.25715
4.03955	7.66751	6.28315
4.09813	7.7821	6.30989
4.15775	7.89873	6.34293
4.21843	8.01744	6.37473
4.28019	8.13824	6.40534
4.34302	8.26117	6.43478
4.40696	8.38624	6.46312
4.472	8.51347	6.49038
4.53816	8.6429	6.51661
4.60546	8.77454	6.54183
4.67389	8.90842	6.56608
4.74349	9.04456	6.58938
4.81425	9.18299	6.61177
4.88619	9.32372	6.63326
4.95933	9.46679	6.65387
5.03366	9.61221	6.67364
5.10922	9.76001	6.69258
5.186	9.91021	6.7107
5.26402	10.06284	6.72804
5.3433	10.21792	6.74459
5.42383	10.37547	6.76039
5.50565	10.53552	6.77544
5.58875	10.69808	6.78976
5.67315	10.86319	6.80337
5.75887	11.03087	6.81628
5.8459	11.20113	6.82849
5.93428	11.37401	6.84004
6.024	11.54953	6.85092
6.11508	11.7277	6.86116
6.20754	11.90856	6.87075
6.30137	12.09213	6.87973
6.39661	12.27843	6.8881
6.49325	12.46748	6.89587
6.59131	12.65931	6.90305
6.69081	12.85395	6.90966
6.79174	13.0514	6.91571
6.89414	13.25171	6.92121
6.998	13.45489	6.92618
7.10334	13.66096	6.93062
2.362	4.34672	4.86552
2.38686	4.39536	4.88101
2.41226	4.44503	4.89802
2.43819	4.49577	4.91692
2.46469	4.5476	4.93774
2.49175	4.60054	4.9603
2.51939	4.65462	4.9843
2.54763	4.70985	5.00706
2.57646	4.76626	5.03691
2.60592	4.82388	5.06591
2.636	4.88273	5.09716
2.66672	4.94283	5.13492
2.6981	5.0042	5.16461
2.73013	5.06687	5.20816
2.76285	5.13087	5.24121
2.79625	5.19621	5.27117
2.83035	5.26292	5.30959
2.86517	5.33103	5.35181
2.9007	5.40055	5.3916
2.93698	5.47151	5.42926
2.974	5.54393	5.4642
3.01178	5.61784	5.51068
3.05034	5.69326	5.55686
3.08967	5.77021	5.60051
3.12981	5.84872	5.64023
3.17075	5.92882	5.67108
3.21251	6.01051	5.7194
3.25511	6.09383	5.7586
3.29854	6.17881	5.79501
3.34284	6.26546	5.83555
3.388	6.3538	5.86947
3.43404	6.44387	5.90783
3.48098	6.53569	5.94792
3.52881	6.62927	5.98167
3.57757	6.72464	6.01993
3.62725	6.82183	6.05434
3.67787	6.92086	6.08889
3.72945	7.02175	6.12169
3.78198	7.12452	6.14574
3.8355	7.22921	6.18928
3.89	7.33583	6.19913
3.9455	7.4444	6.25272
4.00202	7.55496	6.26559
4.05955	7.66751	6.29126
4.11813	7.7821	6.316
4.17775	7.89873	6.34648
4.23843	8.01744	6.37794
4.30019	8.13824	6.40823
4.36302	8.26117	6.43738
4.42696	8.38624	6.46545
4.492	8.51347	6.49246
4.55816	8.6429	6.51844
4.62546	8.77454	6.54345
4.69389	8.90842	6.56749
4.76349	9.04456	6.5906
4.83425	9.18299	6.6128
4.90619	9.32372	6.63413
4.97933	9.46679	6.65459
5.05366	9.61221	6.67422
5.12922	9.76001	6.69302
5.206	9.91021	6.71102
5.28402	10.06284	6.72824
5.3633	10.21792	6.74469
5.44383	10.37547	6.76039
5.52565	10.53552	6.77535
5.60875	10.69808	6.78959
5.69315	10.86319	6.80312
5.77887	11.03087	6.81595
5.8659	11.20113	6.82811
5.95428	11.37401	6.83959
6.044	11.54953	6.85042
6.13508	11.7277	6.86061
6.22754	11.90856	6.87016
6.32137	12.09213	6.8791
6.41661	12.27843	6.88743
6.51325	12.46748	6.89517
6.61131	12.65931	6.90232
6.71081	12.85395	6.90891
6.81174	13.0514	6.91494
6.91414	13.25171	6.92042
7.018	13.45489	6.92537
7.12334	13.66096	6.9298
2.382	4.34672	4.90978
2.40686	4.39536	4.9286
2.43226	4.44503	4.94752
2.45819	4.49577	4.96721
2.48469	4.5476	4.98796
2.51175	4.60054	5.00981
2.53939	4.65462	5.03265
2.56763	4.70985	5.05625
2.59646	4.76626	5.08508
2.62592	4.82388	5.11376
2.656	4.88273	5.14658
2.68672	4.94283	5.17162
2.7181	5.0042	5.2109
2.75013	5.06687	5.23804
2.78285	5.13087	5.27783
2.81625	5.19621	5.30514
2.85035	5.26292	5.35242
2.88517	5.33103	5.39337
2.9207	5.40055	5.43183
2.95698	5.47151	5.46989
2.994	5.54393	5.50844
3.03178	5.61784	5.54747
3.07034	5.69326	5.58636
3.10967	5.77021	5.62407
3.14981	5.84872	5.65936
3.19075	5.92882	5.69092
3.23251	6.01051	5.72502
3.27511	6.09383	5.76979
3.31854	6.17881	5.81187
3.36284	6.26546	5.85298
3.408	6.3538	5.89034
3.45404	6.44387	5.92597
3.50098	6.53569	5.96172
3.54881	6.62927	5.99821
3.59757	6.72464	6.03133
3.64725	6.82183	6.0675
3.69787	6.92086	6.09313
3.74945	7.02175	6.13292
3.80198	7.12452	6.16699
3.8555	7.22921	6.19903
3.91	7.33583	6.22887
3.9655	7.4444	6.24819
4.02202	7.55496	6.27446
4.07955	7.66751	6.29976
4.13813	7.7821	6.32415
4.19775	7.89873	6.35075
4.25843	8.01744	6.38183
4.32019	8.13824	6.41176
4.38302	8.26117	6.44058
4.44696	8.38624	6.46834
4.512	8.51347	6.49506
4.57816	8.6429	6.52078
4.64546	8.77454	6.54553
4.71389	8.90842	6.56934
4.78349	9.04456	6.59224
4.85425	9.18299	6.61424
4.92619	9.32372	6.63537
4.99933	9.46679	6.65566
5.07366	9.61221	6.67512
5.14922	9.76001	6.69378
5.226	9.91021	6.71164
5.30402	10.06284	6.72872
5.3833	10.21792	6.74505
5.46383	10.37547	6.76064
5.54565	10.53552	6.7755
5.62875	10.69808	6.78964
5.71315	10.86319	6.80308
5.79887	11.03087	6.81584
5.8859	11.20113	6.82792
5.97428	11.37401	6.83933
6.064	11.54953	6.8501
6.15508	11.7277	6.86023
6.24754	11.90856	6.86973
6.34137	12.09213	6.87862
6.43661	12.27843	6.88691
6.53325	12.46748	6.89461
6.63131	12.65931	6.90173
6.73081	12.85395	6.90829
6.83174	13.0514	6.91429
6.93414	13.25171	6.91975
7.038	13.45489	6.92468
7.14334	13.66096	6.9291
2.402	4.34672	4.94697
2.42686	4.39536	4.9697
2.45226	4.44503	4.99126
2.47819	4.49577	5.01249
