3.06165	4.09956	2.32525	18.54990	44.05929
2.98006	3.97750	2.28582	18.15263	43.72454
2.78769	3.68800	2.19114	17.21485	42.81053
2.61099	3.41958	2.11035	16.38270	41.77924
2.38794	3.07628	1.99348	19.13184	40.76412
2.19087	2.76745	1.88772	18.52397	39.59879
1.97175	2.41549	1.79296	17.58898	38.25566
1.78689	2.10830	1.68080	16.65417	36.70087
1.58646	1.75860	1.57743	15.59325	34.93758
1.40830	1.42323	1.48644	14.58754	32.94824
1.27822	1.15181	1.42224	16.94482	30.72443
1.17984	0.91817	1.36890	16.45200	28.30750
1.10923	0.72095	1.32308	15.95779	25.87749
1.06336	0.56609	1.28496	15.51104	23.79998
1.03265	0.43782	1.24892	15.08166	22.38893
1.01060	0.31876	1.20886	14.63190	21.68488
0.99648	0.21195	1.15920	14.12440	21.60241
0.98844	0.11406	1.08766	13.48452	22.08698
0.98536	0.02883	1.01416	10.52325	23.15669
0.98515	0.00000	0.93350	10.03364	24.91824
0.98515	0.00000	0.89604	7.37432	27.61199
3.14601	4.22537	2.36174	18.95506	44.49376
3.06165	4.09956	2.32194	18.53448	44.16882
2.90116	3.85907	2.24990	17.77832	43.28193
2.71519	3.57819	2.16008	16.89358	42.27552
2.48020	3.21897	2.03901	15.74080	41.23977
2.27231	2.89582	1.92629	18.79466	40.11633
2.04077	2.52753	1.81408	17.89119	38.82085
1.86510	2.23968	1.73620	17.00810	37.32031
1.64790	1.86819	1.59705	15.89791	35.60073
1.45378	1.51192	1.49336	14.81917	33.65935
1.31114	1.22359	1.41770	16.97959	31.48042
1.20258	0.97539	1.35605	16.52863	29.09056
1.12818	0.77754	1.30839	16.02206	26.64107
1.07558	0.61052	1.26736	15.55342	24.48100
1.04183	0.47938	1.23098	15.10769	22.95900
1.01651	0.35433	1.19071	14.64584	22.15455
1.00000	0.24284	1.14302	14.13171	21.98968
0.99033	0.14308	1.07960	13.48730	22.40445
0.98607	0.06046	0.99809	10.53700	23.40920
0.98515	0.00026	0.91269	10.03472	25.10186
0.98515	0.00000	0.87359	7.30491	27.71127
3.23322	4.35505	2.39861	19.36561	44.93269
3.14601	4.22537	2.35848	18.93320	44.61798
2.98006	3.97750	2.28564	18.14804	43.75945
2.78769	3.68800	2.18970	17.22091	42.78564
2.57744	3.36828	2.08634	16.21004	41.72152
2.35826	3.03014	1.96933	18.97372	40.64198
2.13898	2.68505	1.84836	18.26770	39.39685
1.90654	2.30842	1.74565	17.22151	37.95353
1.71460	1.98462	1.62016	16.22528	36.28607
1.51656	1.63060	1.51244	15.14359	34.39836
1.35692	1.31964	1.42402	14.21569	32.27247
1.23443	1.05196	1.35266	16.60215	29.92168
1.14983	0.83857	1.29884	16.09187	27.46796
1.08963	0.65845	1.25399	15.60330	25.23348
1.04890	0.50926	1.21427	15.13968	23.59643
1.02263	0.38796	1.17531	14.66736	22.68251
1.00402	0.27405	1.12937	14.14664	22.42653
0.99281	0.17414	1.07179	13.49319	22.76396
0.98718	0.08956	0.99818	10.54838	23.69738
0.98518	0.01164	0.90420	10.03361	25.31554
0.98515	0.00000	0.85418	7.23124	27.83269
3.32336	4.48870	2.43573	19.79571	45.37528
3.23322	4.35505	2.39531	19.34421	45.07119
3.10348	4.16199	2.34860	18.76016	44.24210
2.90116	3.85907	2.24884	17.77650	43.30228
2.67986	3.52452	2.13570	16.70347	42.23390
2.44891	3.17069	2.01421	15.58070	41.17415
2.24467	2.85238	1.90137	18.59718	39.98179
1.99433	2.45228	1.75747	17.62044	38.60744
1.80587	2.14040	1.66005	16.65583	36.99174
1.58646	1.75860	1.53737	15.49910	35.16304
1.40830	1.42323	1.43581	14.48367	33.09818
1.27047	1.13453	1.35398	16.64446	30.79859
1.17451	0.90440	1.29298	16.16579	28.35718
1.10574	0.71013	1.24335	15.66137	26.06166
1.05893	0.54923	1.20090	15.17989	24.30887
1.02992	0.42479	1.16184	14.69462	23.27654
1.00913	0.30927	1.11757	14.16345	22.91989
0.99582	0.20564	1.06359	13.51122	23.17176
0.98844	0.11406	0.99390	10.55360	24.02631
0.98550	0.03727	0.90776	10.04530	25.56296
0.98515	0.00000	0.84155	9.25328	27.98124
3.56207	4.84104	2.52098	20.96770	46.28640
3.46424	4.69690	2.47505	20.47138	45.98484
3.27792	4.42137	2.42232	19.56913	45.21865
3.10348	4.16199	2.34733	18.74162	44.35032
2.90116	3.85907	2.24634	17.76968	43.36446
2.67986	3.52452	2.13144	16.70296	42.25123
2.44891	3.17069	2.00804	15.58164	41.17040
2.19087	2.76745	1.85515	18.39958	39.91741
1.94960	2.37926	1.73799	17.34166	38.45488
1.75003	2.04552	1.60533	16.30393	36.75883
1.52995	1.65543	1.47510	15.11144	34.83889
1.35692	1.31964	1.36919	14.09633	32.67726
1.23443	1.05196	1.29052	16.31019	30.31622
1.14983	0.83857	1.23114	15.79738	27.95661
1.08963	0.65845	1.18182	15.28140	25.98830
1.04890	0.50926	1.13816	14.76836	24.69880
1.02263	0.38796	1.09540	14.21125	24.11054
1.00460	0.27822	1.04705	13.54516	24.16237
0.99354	0.18222	0.98920	10.59915	24.83428
0.98790	0.10417	0.92059	10.09206	26.18510
0.98536	0.02883	0.84067	9.40718	28.38289
3.66314	4.98961	2.57066	21.44756	46.71332
3.61220	4.91477	2.55106	21.21533	46.45270
3.41651	4.62645	2.46137	20.25754	45.74431
3.23322	4.35505	2.41098	19.38232	44.87912
3.02052	4.03807	2.30824	18.35159	43.93635
2.78769	3.68800	2.18300	17.21328	42.86301
2.57744	3.36828	2.07566	16.20892	41.76967
2.30045	2.93991	1.91573	18.71431	40.60277
2.04077	2.52753	1.76474	17.75897	39.20236
1.84497	2.20609	1.64861	16.74946	37.58495
1.61654	1.81257	1.51279	15.55021	35.74710
1.41929	1.44490	1.39032	14.42531	33.66774
1.27822	1.15181	1.29883	16.18341	31.37827
1.17451	0.90440	1.22691	15.88114	29.02453
1.10923	0.72095	1.17457	15.34027	26.96944
1.06112	0.55760	1.12743	14.81625	25.54659
1.03265	0.43782	1.08529	14.22618	24.82809
1.01060	0.31876	1.03780	13.56552	24.76389
0.99755	0.22178	0.98485	10.63261	25.32998
0.98974	0.13469	0.92037	10.11571	26.57504
0.98622	0.06520	0.84603	9.44817	28.65067
3.76754	5.14273	2.61519	21.94208	47.12580
3.71492	5.06559	2.59848	21.70034	46.91257
3.56207	4.84104	2.53701	20.98258	46.22371
